Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
210384894,"Days of Shattered Faith (The Tyrant Philosophers, #3)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1035901528""","=""9781035901524""",0,4.29,Head of Zeus,Hardcover,512,2024,2024,,2024/12/05,to-read,to-read (#326),to-read,,,,0,0
150254281,"House of Open Wounds (The Tyrant Philosophers, #2)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1035901382""","=""9781035901388""",0,4.50,Bloomsbury Publishing ,Hardcover,608,2023,2023,,2024/12/05,to-read,to-read (#325),to-read,,,,0,0
52880778,"Red Rising (Red Rising, #1)",Pierce Brown,"Brown, Pierce",,"=""034553980X""","=""9780345539809""",0,4.27,Del Rey,Paperback,400,2014,2014,,2024/12/02,to-read,to-read (#324),to-read,,,,0,0
310558,The Inmost Light,Arthur Machen,"Machen, Arthur",,"=""1419167324""","=""9781419167324""",4,3.54,Kessinger Publishing,Paperback,48,2004,1894,2024/11/23,2024/11/23,,,read,,,,1,0
774846,The Great God Pan (Creation Classics),Arthur Machen,"Machen, Arthur",,"=""1871592119""","=""9781871592115""",4,3.68,Creation Books,Paperback,82,1993,1890,2024/11/20,2024/11/20,,,read,,,,1,0
15824358,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,Michael D. Watkins,"Watkins, Michael D.",,"=""1422188612""","=""9781422188613""",0,3.86,Harvard Business Review Press,Hardcover,304,2013,2003,,2024/11/18,to-read,to-read (#323),to-read,,,,0,0
183222153,Third Eye,Felicia Day,"Day, Felicia",,"=""""","=""""",3,4.12,Audible Originals,Audible Audio,,2023,2023,2024/11/18,2024/11/18,,,read,,,,1,0
123233554,"Antinet Zettelkasten: A Knowledge System That Will Turn You Into a Prolific Reader, Researcher and Writer",Scott P. Scheper,"Scheper, Scott P.",,"=""""","=""9798360713241""",0,3.83,Independently published,Paperback,594,2022,2022,,2024/11/17,currently-reading,currently-reading (#29),currently-reading,,,,1,0
531989,Drown,Junot Díaz,"Díaz, Junot",,"=""1573226068""","=""9781573226066""",3,4.02,Riverhead Trade,Paperback,208,1997,1995,2024/11/17,2024/11/17,,,read,,,,1,0
58910753,The Shadow of the Empire: A Judge Dee Investigation,Qiu Xiaolong,"Xiaolong, Qiu",,"=""0727850814""","=""9780727850812""",0,3.57,Severn House,Hardcover,192,2021,2020,,2024/11/16,to-read,to-read (#322),to-read,,,,0,0
212694963,The Conspiracies of the Empire (A Judge Dee Investigation Book 2),Qiu Xiaolong,"Xiaolong, Qiu",,"=""1448314828""","=""9781448314829""",0,3.84,Severn House,Kindle Edition,219,2024,,,2024/11/16,to-read,to-read (#321),to-read,,,,0,0
206305528,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",0,4.29,Doubleday,Hardcover,404,2024,2022,,2024/11/13,to-read,to-read (#320),to-read,,,,0,0
9964939,The Book That Made Your World: How the Bible Created the Soul of Western Civilization,Vishal Mangalwadi,"Mangalwadi, Vishal",,"=""1595553223""","=""9781595553225""",0,4.34,Thomas Nelson Inc,Hardcover,442,2011,2011,,2024/11/13,to-read,to-read (#319),to-read,,,,0,0
310580,The White People,Arthur Machen,"Machen, Arthur",,"=""1419187821""","=""9781419187827""",4,3.69,Kessinger Pub Co,Paperback,48,2004,1904,2024/11/12,2024/11/12,,,read,,,,1,0
194740,The Setting Sun,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""0811200329""","=""9780811200325""",4,3.98,New Directions,Paperback,175,1968,1947,2024/11/10,2024/11/10,,,read,,,,1,0
14376,Einstein’s Dreams,Alan Lightman,"Lightman, Alan",,"=""140007780X""","=""9781400077809""",4,4.06,Vintage,Paperback,140,2004,1993,2024/11/06,2024/11/06,,,read,,,,1,0
90947,"Hornblower During the Crisis (Hornblower Saga: Chronological Order, #4)",C.S. Forester,"Forester, C.S.",,"=""0316289442""","=""9780316289443""",4,4.07,Back Bay Books,Paperback,176,1990,1967,2024/11/04,2024/11/04,,,read,,,,1,0
84746,"Hornblower and the Hotspur (Hornblower Saga: Chronological Order, #3)",C.S. Forester,"Forester, C.S.",,"=""0316290467""","=""9780316290463""",4,4.31,Back Bay Books,Paperback,394,1998,1962,2024/10/31,2024/10/31,,,read,,,,1,0
112985714,The Village Healer’s Book of Cures,Jennifer Sherman Roberts,"Roberts, Jennifer Sherman",,"=""1662511752""","=""9781662511752""",0,3.78,Lake Union Publishing,Kindle Edition,282,2023,2023,,2024/10/21,currently-reading,currently-reading (#28),currently-reading,,,,1,0
77040,"Lieutenant Hornblower (Hornblower Saga: Chronological Order, #2)",C.S. Forester,"Forester, C.S.",,"=""0316290637""","=""9780316290630""",4,4.31,Back Bay Books,Paperback,320,1998,1952,2024/10/16,2024/10/16,,,read,,,,1,0
52163195,"Polostan (Bomb Light, #1)",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.96,William Morrow,Kindle Edition,368,2024,2024,,2024/10/15,to-read,to-read (#318),to-read,,,,0,0
73607897,"The Unicorn Project: A Novel about Developers, Digital Disruption, and Thriving in the Age of Data",Gene Kim,"Kim, Gene",,"=""1942788770""","=""9781942788775""",0,4.08,IT Revolution Press,Kindle Edition,446,2019,2019,,2024/10/12,currently-reading,currently-reading (#27),currently-reading,,,,1,0
49838,"Titan (Gaea, #1)",John Varley,"Varley, John",,"=""""","=""""",0,3.95,Ace,Paperback,309,1987,1979,,2024/10/12,to-read,to-read (#317),to-read,,,,0,0
362801,All My Sins Remembered,Joe Haldeman,"Haldeman, Joe",,"=""0575072814""","=""9780575072817""",0,3.83,Gollancz,Paperback,184,2003,1977,,2024/10/12,to-read,to-read (#316),to-read,,,,0,0
60632526,Downward to the Earth,Robert Silverberg,"Silverberg, Robert",,"=""150407405X""","=""9781504074056""",5,3.91,Open Road Media Sci-Fi & Fantasy,Kindle Edition,232,2022,1969,2024/10/12,2024/10/11,,,read,,,,1,0
13499586,Napoleon's Hemorrhoids: ... and Other Small Events That Changed History,Phil Mason,"Mason, Phil",,"=""1628731397""","=""9781628731392""",3,3.31,Skyhorse Publishing,Kindle Edition,268,2009,2008,2024/08/11,2024/10/11,,,read,,,,1,0
200356486,The Downloaded,Robert J. Sawyer,"Sawyer, Robert J.",,"=""1989398995""","=""9781989398999""",3,3.61,Shadowpaw Press,Paperback,190,2024,2024,2024/08/27,2024/10/11,,,read,,,,1,0
6892991,The Company,K.J. Parker,"Parker, K.J.",,"=""0316038520""","=""9780316038522""",4,3.49,Orbit,Paperback,419,2009,2008,2024/10/11,2024/10/11,,,read,,,,1,0
210666346,Dark-Land: Memoir of a Secret Childhood,Kevin Hart,"Hart, Kevin",,"=""1589883829""","=""9781589883826""",0,4.00,Paul Dry Books,Kindle Edition,251,2024,,,2024/10/01,to-read,to-read (#315),to-read,,,,0,0
215760525,Livesuit (The Captive’s War #1.5),James S.A. Corey,"Corey, James S.A.",,"=""0316575348""","=""9780316575348""",0,4.39,Orbit,ebook,90,2024,2024,,2024/10/01,to-read,to-read (#314),to-read,,,,0,0
638386,"Mr. Midshipman Hornblower (Hornblower Saga: Chronological Order, #1)",C.S. Forester,"Forester, C.S.",,"=""0316289124""","=""9780316289122""",4,4.17,Back Bay Books,Paperback,310,1998,1950,2024/09/26,2024/09/27,,,read,,,,1,0
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0141001828""","=""9780141001821""",4,4.16,Penguin Books,Paperback,302,2001,2000,2024/09/18,2024/09/18,,,read,,,,1,0
6441351,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry Pratchett,"Pratchett, Terry",,"=""006197515X""","=""9780061975158""",4,4.07,HarperCollins,Kindle Edition,368,2009,2001,2024/09/04,2024/09/04,,,read,,,,1,0
173754979,James,Percival Everett,"Everett, Percival",,"=""0385550367""","=""9780385550369""",0,4.53,Knopf Doubleday,Hardcover,303,2024,2024,,2024/09/02,to-read,to-read (#313),to-read,,,,0,0
6369511,Soon I Will Be Invincible,Austin Grossman,"Grossman, Austin",,"=""""","=""""",0,3.67,Pantheon,Kindle Edition,338,2007,2007,,2024/09/02,currently-reading,currently-reading (#26),currently-reading,,,,1,0
34128285,The Golden House,Salman Rushdie,"Rushdie, Salman",,"=""0399592806""","=""9780399592805""",0,3.67,Random House,Hardcover,380,2017,1894,,2024/09/02,currently-reading,currently-reading (#25),currently-reading,,,,1,0
202776726,Alien Clay,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""0316578975""","=""9780316578974""",0,4.05,Orbit,Paperback,432,2024,2024,,2024/08/28,to-read,to-read (#312),to-read,,,,0,0
13339004,Rules of Civility,Amor Towles,"Towles, Amor",,"=""0143121162""","=""9780143121169""",5,4.08,Penguin Books,Paperback,335,2012,2011,2024/08/26,2024/08/26,,,read,,,,1,0
33517543,"Seven Surrenders (Terra Ignota, #2)",Ada Palmer,"Palmer, Ada",,"=""0765378035""","=""9780765378033""",3,4.20,Tor Books,Paperback,365,2017,2017,2024/08/17,2024/08/17,,,read,,,,1,0
40069,Lethal Passage: The Story of a Gun,Erik Larson,"Larson, Erik",,"=""0679759271""","=""9780679759270""",2,3.66,Vintage,Paperback,280,1995,1994,2024/08/12,2024/08/12,,,read,,,,1,0
2215192,A Prescription for Murder: The Victorian Serial Killings of Dr. Thomas Neill Cream,Angus McLaren,"McLaren, Angus",,"=""0226560678""","=""9780226560670""",3,3.59,University of Chicago Press,Hardcover,234,1993,1993,2024/08/07,2024/08/07,,,read,,,,1,0
18663149,"Abaddon's Gate (Expanse, #3)",James S.A. Corey,"Corey, James S.A.",,"=""0316235423""","=""9780316235426""",4,4.27,Orbit,Hardcover,547,2013,2013,2022/05/20,2021/04/06,,,read,,,,1,0
58916147,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""""","=""""",4,4.14,Knopf ,Kindle Edition,418,2022,2022,2024/05/25,2023/01/01,,,read,,,,1,0
207974153,The Most Boring Book Ever,Brandon Sanderson,"Sanderson, Brandon",Kazu Kibuishi,"=""1250843669""","=""9781250843661""",0,3.94,Roaring Brook Press,Hardcover,48,2024,2024,,2024/07/31,to-read,to-read (#311),to-read,,,,0,0
59733531,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0571368700""","=""9780571368709""",4,4.17,Faber & Faber,Paperback,116,2022,2021,2024/07/28,2024/07/28,,,read,,,,1,0
57789637,"Daughter of the Moon Goddess (The Celestial Kingdom, #1)",Sue Lynn Tan,"Tan, Sue Lynn",Kuri Huang,"=""0063031302""","=""9780063031302""",0,4.10,Harper Voyager,Hardcover,503,2022,2022,,2024/07/24,to-read,to-read (#310),to-read,,,,0,0
145625060,The Great Wave: The Era of Radical Disruption and the Rise of the Outsider,Michiko Kakutani,"Kakutani, Michiko",,"=""0525574999""","=""9780525574996""",3,3.15,Crown,Hardcover,256,2024,2024,2024/07/21,2024/07/21,,,read,,,,1,0
24040475,The Storied Life of A.J. Fikry,Gabrielle Zevin,"Zevin, Gabrielle",,"=""034914107X""","=""9780349141077""",3,4.04,Abacus,Paperback,320,2015,2014,2024/07/20,2024/07/20,,,read,,,,1,0
16243,"Case Histories (Jackson Brodie, #1)",Kate Atkinson,"Atkinson, Kate",,"=""0316010707""","=""9780316010702""",0,3.80,Back Bay Books,Paperback,389,2005,2004,,2024/07/19,to-read,to-read (#309),to-read,,,,0,0
199851460,Alien Clay,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""0316578983""","=""9780316578981""",0,4.05,Orbit,Kindle Edition,,2024,2024,,2024/07/15,to-read,to-read (#308),to-read,,,,0,0
20186,Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed,James C. Scott,"Scott, James C.",,"=""0300078153""","=""9780300078152""",0,4.21,Yale University Press,Paperback,461,1999,1998,,2024/07/14,to-read,to-read (#307),to-read,,,,0,0
21805681,"Unlocked: An Oral History of Haden's Syndrome (Lock In, #0.5)",John Scalzi,"Scalzi, John",,"=""1466871792""","=""9781466871793""",4,3.96,Tor Books,Unknown Binding,63,2014,2014,2024/07/14,2024/07/14,,,read,,,,1,0
177192243,2054,Elliot Ackerman,"Ackerman, Elliot",James Stavridis,"=""0593489861""","=""9780593489864""",3,3.45,Penguin Press,Hardcover,304,2024,2024,2024/07/14,2024/07/14,,,read,,,,1,0
55077551,Inside Man,K.J. Parker,"Parker, K.J.",,"=""1250786142""","=""9781250786142""",3,3.72,Tor.com,Paperback,127,2021,2021,2024/07/08,2024/07/06,,,read,,,,1,0
59807972,Pulling the Wings Off Angels,K.J. Parker,"Parker, K.J.",,"=""1250835763""","=""9781250835765""",4,3.70,Tor.com,Paperback,139,2022,2022,2024/07/07,2024/07/06,,,read,,,,1,0
498082,"Some Danger Involved (Barker & Llewelyn, #1)",Will Thomas,"Thomas, Will",,"=""0743256190""","=""9780743256193""",0,3.93,Touchstone,Paperback,290,2005,2004,,2024/07/06,to-read,to-read (#306),to-read,,,,0,0
205366039,Death in le Jardin (Follet Valley Mysteries #4),Ian  Moore,"Moore, Ian",,"=""1788424999""","=""9781788424998""",0,4.10,Farrago,Kindle Edition,304,2024,2024,,2024/07/06,to-read,to-read (#305),to-read,,,,0,0
60615136,Death and Fromage (Follet Valley Mysteries #2),Ian  Moore,"Moore, Ian",,"=""1788423836""","=""9781788423830""",0,3.84,Farrago,Kindle Edition,290,2022,2022,,2023/11/26,,,read,,,,1,0
157020113,"Death and Fromage (Follet Valley Mystery, #2)",Ian  Moore,"Moore, Ian",,"=""1728270588""","=""9781728270586""",4,3.84,Poisoned Pen Press,Paperback,320,2024,2022,2024/07/06,2024/01/02,,,read,,,,1,0
60447115,On Lying and Politics: A Library of America Special Publication,Hannah Arendt,"Arendt, Hannah",David Bromwich,"=""1598537318""","=""9781598537314""",5,3.92,Library of America,Paperback,120,2022,,2024/07/01,2024/02/27,,,read,,,,1,0
55606706,Move Fast. Break Shit. Burn Out.: The Catalyst’s Guide to Working Well,Tracey Lovejoy,"Lovejoy, Tracey",,"=""1544515774""","=""9781544515779""",4,4.27,Lioncrest Publishing,Paperback,306,2020,,2024/06/29,2024/06/29,,,read,,,,1,0
52531309,Prosper's Demon,K.J. Parker,"Parker, K.J.",,"=""""","=""""",4,3.72,Tor.com,Kindle Edition,112,2020,2020,2024/06/29,2024/06/29,,,read,,,,1,0
60784417,Red Team Blues (Martin Hench #1),Cory Doctorow,"Doctorow, Cory",,"=""1250865840""","=""9781250865847""",0,3.89,Tor Books,Hardcover,213,2023,2023,,2024/06/28,to-read,to-read (#304),to-read,,,,0,0
127306588,The Bezzle (Martin Hench #2),Cory Doctorow,"Doctorow, Cory",,"=""1250865875""","=""9781250865878""",4,4.12,Tor Books/Macmillan/Holtzbrinck Publishers,Hardcover,230,2024,2024,2024/06/28,2024/06/28,,,read,,,,1,0
29939310,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,"=""0765378019""","=""9780765378019""",4,3.82,Tor Books,Paperback,432,2017,2016,2024/06/24,2024/06/24,,,read,,,,1,0
63225254,Black Founder: The Hidden Power of Being an Outsider,Stacy Spikes,"Spikes, Stacy",,"=""1496739566""","=""9781496739568""",0,4.08,Dafina,Hardcover,272,2023,2023,,2024/06/10,to-read,to-read (#303),to-read,,,,0,0
55549,The Content of Our Character: A New Vision of Race In America,Shelby Steele,"Steele, Shelby",,"=""006097415X""","=""9780060974152""",0,4.09,Harper Perennial,Paperback,192,1998,1990,,2024/06/09,to-read,to-read (#302),to-read,,,,0,0
583492,White Guilt: How Blacks and Whites Together Destroyed the Promise of the Civil Rights Era,Shelby Steele,"Steele, Shelby",,"=""0060578637""","=""9780060578633""",0,4.30,Harper Perennial,Paperback,181,2007,2006,,2024/06/09,to-read,to-read (#301),to-read,,,,0,0
57693406,The Kaiju Preservation Society,John Scalzi,"Scalzi, John",,"=""0765389126""","=""9780765389121""",0,3.99,Tor Books,Hardcover,264,2022,2022,,2024/06/05,to-read,to-read (#300),to-read,,,,0,0
55004093,The Cartographers,Peng Shepherd,"Shepherd, Peng",,"=""0062910698""","=""9780062910691""",0,3.63,William Morrow,Hardcover,392,2022,2022,,2024/06/05,to-read,to-read (#299),to-read,,,,0,0
100699113,Making It So,Patrick   Stewart,"Stewart, Patrick",,"=""1398512982""","=""9781398512986""",4,4.31,Simon  Schuster Audio UK,Audiobook,,2023,2023,2024/05/26,2024/05/29,,,read,Great audiobook,,,2,0
41555945,The Sol Majestic,Ferrett Steinmetz,"Steinmetz, Ferrett",,"=""1250168198""","=""9781250168191""",4,3.90,Tor Books,Paperback,384,2019,2019,2024/05/26,2024/05/26,,,read,,,,1,0
83874237,The Bookshop and the Barbarian,Morgan Stang,"Stang, Morgan",,"=""""","=""9798370594373""",3,3.54,Independently published,Paperback,199,2023,2023,2024/05/24,2024/05/24,,,read,,,,1,0
60155368,The Entrepreneur's Guide to the Art of War: The Original Classic Text Interpreted for the Modern Business World,Mark Smith,"Smith, Mark",,"=""1398809845""","=""9781398809840""",3,3.20,Arcturus Publishing,ebook,194,2021,,2024/05/23,2024/05/23,,,read,,,,1,0
34006122,Sourdough,Robin Sloan,"Sloan, Robin",Thérèse Plummer,"=""1427289271""","=""9781427289278""",4,3.76,Macmillan Audio,Audio CD,0,2017,2017,2024/05/20,2024/05/20,,,read,,,,1,0
45046624,Repo Virtual,Corey J. White,"White, Corey J.",,"=""1250218721""","=""9781250218728""",4,3.60,Tordotcom,Hardcover,352,2020,2020,2024/05/18,2024/05/18,,,read,,,,1,0
199793426,"Polostan (Bomb Light, #1)",Neal Stephenson,"Stephenson, Neal",,"=""0062334492""","=""9780062334497""",0,3.96,William Morrow,Hardcover,303,2024,2024,,2024/05/16,to-read,to-read (#298),to-read,,,,0,0
55315500,Never Say You Can't Survive: How to Get Through Hard Times by Making Up Stories,Charlie Jane Anders,"Anders, Charlie Jane",,"=""1250800013""","=""9781250800015""",3,4.22,Tor.com,Hardcover,240,2021,2021,2024/05/13,2024/05/13,,,read,,,,1,0
75319056,"System Collapse (The Murderbot Diaries, #7)",Martha Wells,"Wells, Martha",,"=""1250826985""","=""9781250826985""",4,4.23,Tordotcom,Kindle Edition,248,2023,2023,2024/05/12,2024/04/22,,,read,,,,1,0
2924388,This Gaming Life: Travels in Three Cities,Jim Rossignol,"Rossignol, Jim",,"=""0472116355""","=""9780472116355""",4,3.47,Univ of Michigan Pr,Hardcover,213,2008,2008,2024/05/11,2024/05/11,,,read,,,,1,0
195830811,Big Moe's Big Book of BBQ: 75 Recipes From Brisket and Ribs to Cornbread and Mac and Cheese,Moe Cason,"Cason, Moe",,"=""1426223528""","=""9781426223525""",0,3.91,National Geographic,Hardcover,240,2024,,,2024/05/01,to-read,to-read (#297),to-read,,,,0,0
180633984,A Crane Among Wolves,June Hur,"Hur, June",,"=""1250858100""","=""9781250858108""",0,4.00,Feiwel & Friends,Kindle Edition,364,2024,2024,,2024/05/01,to-read,to-read (#296),to-read,,,,0,0
180352033,Gospeler: Turning Darkness into Light One Conversation at a Time,Willie Robertson,"Robertson, Willie",,"=""1400338484""","=""9781400338481""",0,4.54,Thomas Nelson,Paperback,224,2024,,,2024/05/01,to-read,to-read (#295),to-read,,,,0,0
199798488,I'm Afraid You've Got Dragons,Peter S. Beagle,"Beagle, Peter S.",,"=""1668025272""","=""9781668025277""",0,3.71,Saga Press,Hardcover,278,2024,2024,,2024/05/01,to-read,to-read (#294),to-read,,,,0,0
122998250,Silicon Planet: My Life in Computer Chips,Pat   Hays,"Hays, Pat",,"=""""","=""9798987644119""",0,3.87,Morrill Books,Kindle Edition,340,2023,,,2024/05/01,to-read,to-read (#293),to-read,,,,0,0
151339300,Emotional Intelligence Habits,Travis Bradberry,"Bradberry, Travis",,"=""0974719374""","=""9780974719375""",0,4.21,TalentSmart,Hardcover,432,2023,,,2024/05/01,to-read,to-read (#292),to-read,,,,0,0
199525660,Star Wars: Visions — The Manga Anthology,Kamome Shirahama,"Shirahama, Kamome","Keisuke Sato, Yusuke Osawa, Haruichi","=""1974746844""","=""9781974746842""",0,4.04,VIZ Media LLC,Paperback,232,2024,,,2024/05/01,to-read,to-read (#291),to-read,,,,0,0
205670068,"Exodus: The Archimedes Engine (Archimedes Engine, #1)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""0593357663""","=""9780593357668""",0,4.36,Random House Worlds,Hardcover,928,2024,2024,,2024/05/01,to-read,to-read (#290),to-read,,,,0,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",0,4.00,Vintage Books,Paperback,296,2000,1987,,2024/05/01,to-read,to-read (#289),to-read,,,,0,0
133999282,Atonement,Ian McEwan,"McEwan, Ian",,"=""""","=""""",4,3.94,Anchor,Paperback,0,2003,2001,2024/04/30,2024/04/30,,,read,,,,1,0
83172020,How To Self-Learn Anything: Must-Have Self-Learning Tools To Become An Expert In Anything (Self-Learning Mastery),Thinknetic,"Thinknetic, Thinknetic",,"=""""","=""""",0,4.14,,Kindle Edition,178,2023,,,2024/04/22,currently-reading,currently-reading (#24),currently-reading,,,,1,0
195608683,"The Demon of Unrest: A Saga of Hubris, Heartbreak, and Heroism at the Dawn of the Civil War",Erik Larson,"Larson, Erik",,"=""0385348746""","=""9780385348744""",0,4.21,Crown,Hardcover,565,2024,2024,,2024/04/22,to-read,to-read (#288),to-read,,,,0,0
195790818,"Malarkoi (Cities of the Weft, #2)",Alex Pheby,"Pheby, Alex",,"=""1250817285""","=""9781250817280""",0,3.71,Tor,Paperback,528,2024,2023,,2024/04/22,to-read,to-read (#287),to-read,,,,0,0
39873472,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1250186455""","=""9781250186454""",4,4.12,Tor Books,Kindle Edition,472,2019,2019,2024/04/12,2024/01/24,,,read,,,,1,0
45154547,"A Desolation Called Peace (Teixcalaan, #2)",Arkady Martine,"Martine, Arkady",,"=""125018648X""","=""9781250186485""",0,4.32,Tor Books,Kindle Edition,496,2021,2021,,2024/04/12,to-read,to-read (#286),to-read,,,,0,0
34376766,"Blood, Sweat, and Pixels",Jason Schreier,"Schreier, Jason",,"=""0062651242""","=""9780062651242""",4,4.21,Harper Paperbacks,Kindle Edition,353,2017,2017,2024/04/11,2024/04/11,,,read,,,,1,0
171805763,A Stranger in the Citadel,Tobias S. Buckell,"Buckell, Tobias S.",,"=""1616963999""","=""9781616963996""",4,3.43,Tachyon Publications,Kindle Edition,256,2023,2021,2024/04/10,2024/04/09,,,read,,,,1,0
85770036,The Curious World of Seahorses: The Life and Lore of a Marine Marvel,Till Hein,"Hein, Till",Renée von Paschen,"=""1771649887""","=""9781771649889""",3,3.67,Greystone Books,Hardcover,224,2023,,2024/04/09,2024/04/09,,,read,,,,1,0
123330963,The Warren,Brian Evenson,"Evenson, Brian",,"=""""","=""""",4,3.73,Tor.com,Paperback,,2016,2016,2024/02/07,2024/02/07,,,read,,,,1,0
49616961,The Cockroach,Ian McEwan,"McEwan, Ian",,"=""0593082427""","=""9780593082423""",3,3.25,Anchor Books,Paperback,112,2019,2019,2024/04/07,2024/04/07,,,read,,,,1,0
63211216,Flight & Anchor,Nicole Kornher-Stace,"Kornher-Stace, Nicole",,"=""1616963921""","=""9781616963927""",4,3.91,Tachyon,Paperback,181,2023,2023,2024/04/06,2024/04/06,,,read,,,,1,0
198334508,"Children of Anguish and Anarchy (Legacy of Orïsha, #3)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250171016""","=""9781250171016""",0,3.44,Henry Holt and Co. (BYR),Hardcover,368,2024,2024,,2024/04/03,to-read,to-read (#285),to-read,,,,0,0
70240479,"The Tatami Time Machine Blues (Tatami Series, #2)",Tomihiko Morimi,"Morimi, Tomihiko",Emily Balistrieri,"=""0063158493""","=""9780063158498""",3,3.95,HarperVia,Hardcover,182,2023,2020,2024/03/31,2024/03/31,,,read,,,,1,0
195474144,Table for Two,Amor Towles,"Towles, Amor",,"=""0593296370""","=""9780593296370""",0,4.23,Viking,Hardcover,451,2024,2024,,2024/03/28,to-read,to-read (#284),to-read,,,,0,0
126919002,The Tusks of Extinction,Ray Nayler,"Nayler, Ray",,"=""""","=""""",3,3.83,Tordotcom,Kindle Edition,105,2024,2024,2024/03/26,2024/03/26,,,read,,,,1,0
17612977,Haroun & Luka,Salman Rushdie,"Rushdie, Salman",,"=""0099583046""","=""9780099583042""",0,3.98,Vintage Children's Classics,Paperback,483,2013,2013,,2024/03/20,to-read,to-read (#283),to-read,,,,0,0
199344846,Knife: Meditations After an Attempted Murder,Salman Rushdie,"Rushdie, Salman",,"=""0593730240""","=""9780593730249""",0,4.06,Random House,Hardcover,209,2024,2024,,2024/03/20,to-read,to-read (#282),to-read,,,,0,0
42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,Harold G. Moore,"Moore, Harold G.",Joseph L. Galloway,"=""034547581X""","=""9780345475817""",4,4.33,Presidio Press,Paperback,480,2004,1991,2024/03/17,2024/03/17,,,read,,,,1,0
72355,Poor Things,Alasdair Gray,"Gray, Alasdair",,"=""0747562288""","=""9780747562283""",0,3.93,Bloomsbury Publishing PLC,Paperback,318,2002,1992,,2024/03/16,to-read,to-read (#281),to-read,,,,0,0
62919027,The Ballad of Lord Edward and Citizen Small: A Novel,Neil Jordan,"Jordan, Neil",,"=""1639364536""","=""9781639364534""",4,3.52,Pegasus Books,Hardcover,352,2023,,2024/03/14,2024/03/14,,,read,,,,1,0
50349968,The Memory Police,Yōko Ogawa,"Ogawa, Yōko",Stephen Snyder,"=""1101911816""","=""9781101911815""",0,3.72,Vintage,Paperback,274,2020,1994,,2024/03/11,to-read,to-read (#280),to-read,,,,0,0
195790861,Service Model,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1250290287""","=""9781250290281""",0,4.04,Tor Books,Hardcover,376,2024,2024,,2024/02/26,to-read,to-read (#279),to-read,,,,0,0
30653928,Revolution for Dummies: Laughing Through the Arab Spring,Bassem Youssef,"Youssef, Bassem",,"=""0062446894""","=""9780062446893""",3,4.19,Dey Street Books,Hardcover,304,2017,2017,2024/02/24,2024/02/24,,,read,,,,1,0
128177487,The Last Supper Club: A Waiter's Requiem,Matthew Batt,"Batt, Matthew",,"=""151791485X""","=""9781517914851""",3,3.56,Univ Of Minnesota Press,Hardcover,272,2023,,2024/02/21,2024/02/21,,,read,,,,1,0
7929891,"Slow Horses (Slough House, #1)",Mick Herron,"Herron, Mick",,"=""1569479011""","=""9781569479018""",0,4.02,Soho Crime ,Kindle Edition,320,2010,2010,,2024/02/19,to-read,to-read (#278),to-read,,,,0,0
60147395,"City of Last Chances (The Tyrant Philosophers, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1801108420""","=""9781801108423""",4,3.95,Head of Zeus,Hardcover,500,2022,2022,2024/02/18,2024/01/28,,,read,,,,1,0
7495987,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Kindle Edition,1079,2009,1996,,2019/10/04,currently-reading,currently-reading (#23),currently-reading,,,,1,0
53413743,"Fugitive Telemetry (The Murderbot Diaries, #6)",Martha Wells,"Wells, Martha",,"=""1250765382""","=""9781250765383""",4,4.30,Tordotcom,Kindle Edition,172,2021,2021,2024/02/14,2024/02/05,,,read,,,,1,0
