Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
35396244,"The Christmas Chronicles: Notes, Stories and 100 Essential Recipes for Midwinter",Nigel Slater,"Slater, Nigel",,"=""0008260192""","=""9780008260194""",0,3.99,Fourth Estate,Hardcover,456,2017,2017,,2019/12/03,currently-reading,currently-reading (#13),currently-reading,,,,1,0
42779072,The Unlikely Escape of Uriah Heep,H.G. Parry,"Parry, H.G.",,"=""0316452718""","=""9780316452717""",0,3.98,Redhook,Hardcover,464,2019,2019,,2019/10/04,currently-reading,currently-reading (#12),currently-reading,,,,1,0
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",4,4.49,Harper,Hardcover,560,2022,2022,2024/11/29,2022/07/18,,,read,,,,1,0
45032,Mansfield Park,Jane Austen,"Austen, Jane","Kathryn Sutherland, Charles Edmund Brock","=""""","=""""",0,3.86,Penguin Books,Paperback,488,2003,1814,,2012/09/28,"classics, fiction","classics (#14), fiction (#256)",read,,,,1,0
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,"Capote, Truman",,"=""067960085X""","=""9780679600855""",3,3.85,Modern Library,Hardcover,162,1994,,2015/08/27,2015/08/09,"fiction, public-library, short-stories","fiction (#326), public-library (#340), short-stories (#13)",read,,,,1,0
59825231,The Pachinko Parlour,Elisa Shua Dusapin,"Dusapin, Elisa Shua",Aneesa Abbas Higgins,"=""1914198166""","=""9781914198168""",0,3.61,Daunt Books,Paperback,171,2022,2018,,2024/11/20,to-read,to-read (#855),to-read,,,,0,0
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",5,4.38,Scribner,Hardcover,368,2017,2017,2024/11/20,2018/11/13,nonfiction,nonfiction (#246),read,Protect your sleep! 4.5 rounding up to 5. ,,,1,0
30288282,The Immortalists,Chloe Benjamin,"Benjamin, Chloe",,"=""0735213186""","=""9780735213180""",0,3.71,G.P. Putnam's Sons,Hardcover,346,2018,2018,,2024/11/15,to-read,to-read (#854),to-read,,,,0,0
208580732,The Story of the Forest,Linda Grant,"Grant, Linda",,"=""1638931682""","=""9781638931683""",0,3.80,Zando – SJP Lit,Hardcover,288,2024,2023,,2024/11/13,to-read,to-read (#853),to-read,,,,0,0
41803872,A Scarf for Keiko,Ann Malaspina,"Malaspina, Ann",Merrilee Liddiard,"=""1541521641""","=""9781541521643""",5,4.28,Kar-Ben Publishing ®,Library Binding,32,2019,2019,2024/11/12,2024/11/12,"children-s-fiction, library-e-book","children-s-fiction (#81), library-e-book (#49)",read,,,,1,0
24960945,Sonya's Chickens,Phoebe Wahl,"Wahl, Phoebe",,"=""1770497897""","=""9781770497894""",0,4.20,Tundra Books,Hardcover,32,2015,2015,,2024/11/12,to-read,to-read (#852),to-read,,,,0,0
56200635,Little Witch Hazel: A Year in the Forest,Phoebe Wahl,"Wahl, Phoebe",,"=""0735264899""","=""9780735264892""",5,4.63,Tundra Books,Hardcover,96,2021,2021,2024/11/12,2024/11/12,children-s-fiction,children-s-fiction (#80),read,,,,1,0
43305488,Children of Ash and Elm: A History of the Vikings,Neil Price,"Price, Neil",,"=""""","=""""",0,4.17,Allen Lane,Hardcover,656,2020,2020,,2024/11/07,to-read,to-read (#851),to-read,,,,0,0
15161,The Ladies of Grace Adieu and Other Stories,Susanna Clarke,"Clarke, Susanna",,"=""1596912510""","=""9781596912519""",0,3.87,Bloomsbury USA,Hardcover,235,2006,2006,,2024/11/07,to-read,to-read (#850),to-read,,,,0,0
4516,Marina,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8423648990""","=""9788423648993""",0,4.13,Edebe,Paperback,238,1999,1999,,2024/11/07,to-read,to-read (#849),to-read,,,,0,0
209192698,Be Ready When the Luck Happens: A Memoir,Ina Garten,"Garten, Ina",,"=""0593799895""","=""9780593799895""",0,4.41,Crown,Hardcover,320,2024,2024,,2024/11/07,to-read,to-read (#848),to-read,,,,0,0
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",0,3.86,Tor Books,Paperback,1006,2006,2004,,2024/11/07,"currently-reading, audio-book, fiction","currently-reading (#11), audio-book (#53), fiction (#529)",currently-reading,,,,1,0
57595419,Becoming Duchess Goldblatt,Anonymous,"Anonymous, Anonymous","Gabra Zackman, J. Smith-Cameron, Lyle Lovett","=""""","=""""",4,4.04,HMH Adult Audio,Audible Audio,6,2021,2020,2024/11/02,2024/09/12,"audio-book, fiction","audio-book (#52), fiction (#528)",read,,,,1,0
196041838,"100 Ways to Change Your Life: The Science of Leveling Up Health, Happiness, Relationships & Success",Liz Moody,"Moody, Liz",,"=""""","=""9798212697224""",3,4.09,HarperCollins,Audio CD,,2023,2023,,2024/10/12,,,read,,,,1,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.34,Grand Central Publishing,Kindle Edition,496,2017,2017,,2021/01/03,currently-reading,currently-reading (#10),currently-reading,,,,1,0
199698485,The God of the Woods,Liz    Moore,"Moore, Liz",,"=""""","=""""",4,4.19,Riverhead Books,Kindle Edition,490,2024,2024,2024/10/20,2024/05/16,,,read,,,,1,0
57799745,"The Morning Star (Morgenstjernen, #1)",Karl Ove Knausgård,"Knausgård, Karl Ove","Karl Ove Knausgaard, Martin Aitken","=""0399563423""","=""9780399563423""",0,3.94,Penguin Press,Hardcover,666,2021,2020,,2024/10/17,to-read,to-read (#847),to-read,,,,0,0
62919746,The Editor: How Publishing Legend Judith Jones Shaped Culture in America,Sara B. Franklin,"Franklin, Sara B.",,"=""1982134348""","=""9781982134341""",4,4.24,Atria Books,Hardcover,336,2024,,2024/10/14,2024/08/18,"biography, food, memoir, nonfiction, public-library","biography (#4), food (#73), memoir (#100), nonfiction (#245), public-library (#561)",read,,,,1,0
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385521316""","=""9780385521314""",0,4.47,Doubleday,Hardcover,441,2019,2018,,2021/12/18,limbo,limbo (#16),limbo,,,,1,0
171681821,The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,Jonathan Haidt,"Haidt, Jonathan",,"=""0593655036""","=""9780593655030""",0,4.43,Penguin Press,Hardcover,385,2024,2024,2024/10/06,2024/08/07,currently-reading,currently-reading (#9),currently-reading,,,,3,0
11137079,The Vanishing Act of Esme Lennox,Maggie O'Farrell,"O'Farrell, Maggie",,"=""0755372263""","=""""",4,3.93,,Kindle Edition,261,2009,2006,2024/10/06,2024/09/30,,,read,,,,1,0
210666346,Dark-Land: Memoir of a Secret Childhood,Kevin Hart,"Hart, Kevin",,"=""1589883829""","=""9781589883826""",0,4.00,Paul Dry Books,Kindle Edition,251,2024,,,2024/10/01,to-read,to-read (#846),to-read,,,,0,0
200410662,Practicing the Way: Be with Jesus. Become like him. Do as he did.,John Mark Comer,"Comer, John Mark",,"=""""","=""""",0,4.60,,Audible Audio,,2024,2024,,2024/09/16,,,read,,,,1,0
18715978,"Ajax Penumbra 1969 (Mr. Penumbra's 24-Hour Bookstore, #0.5)",Robin Sloan,"Sloan, Robin",,"=""0374711844""","=""9780374711849""",0,3.77,"Farrar, Straus and Giroux",Kindle Edition,56,2013,2012,,2013/10/05,to-read,to-read (#141),to-read,,,,0,0
11293681,Last Man in Tower (Vintage International),Aravind Adiga,"Adiga, Aravind",,"=""0307700402""","=""9780307700407""",0,3.56,Atlantic Books,Kindle Edition,433,2011,2011,,2011/09/17,to-read,to-read (#58),to-read,,,,0,0
203164414,"What Time the Sexton's Spade Doth Rust (Flavia de Luce, #11)",Alan Bradley,"Bradley, Alan",,"=""0593724518""","=""9780593724514""",0,4.11,Bantam,Hardcover,298,2024,2024,,2024/09/03,to-read,to-read (#845),to-read,,,,0,0
44107480,Lovely War,Julie Berry,"Berry, Julie",,"=""""","=""""",0,4.23,Viking Books for Young Readers,Hardcover,471,2019,2019,,2024/08/26,to-read,to-read (#844),to-read,,,,0,0
6939939,The Hand That First Held Mine,Maggie O'Farrell,"O'Farrell, Maggie",,"=""0547330790""","=""9780547330792""",0,4.04,Houghton Mifflin Harcourt,Hardcover,341,2010,2010,,2024/08/24,to-read,to-read (#843),to-read,,,,0,0
35137915,"I Am, I Am, I Am: Seventeen Brushes with Death",Maggie O'Farrell,"O'Farrell, Maggie",,"=""0525520228""","=""9780525520221""",4,3.99,Knopf,Hardcover,304,2017,2017,2024/08/24,2024/06/19,"memoir, nonfiction, public-library","memoir (#99), nonfiction (#244), public-library (#560)",read,,,,1,0
211210039,The Ministry of Time,Kaliane Bradley,"Bradley, Kaliane","Katie Leung, George Weightman","=""1399726382""","=""9781399726382""",3,3.61,Hodder & Stoughton Audio,Audiobook,,2024,2024,2024/08/24,2024/02/18,,,read,,,,1,0
35827432,"The Nature of the Beast (Chief Inspector Armand Gamache, #11)",Louise Penny,"Penny, Louise",Robert Bathurst,"=""1427271941""","=""9781427271945""",0,4.25,Macmillan Audio,Audiobook,13,2015,2015,,2016/01/25,"audio-book, fiction, mystery, public-library, to-read","audio-book (#51), fiction (#527), mystery (#104), public-library (#559), to-read (#842)",to-read,,,,1,0
7157547,"Blue Lightning (Shetland Island, #4)",Ann Cleeves,"Cleeves, Ann",,"=""0230746659""","=""9780230746657""",0,4.11,Macmillan,Paperback,368,2010,2010,,2019/11/16,to-read,to-read (#335),to-read,,,,0,0
16054217,"The Book of Life (All Souls, #3)",Deborah Harkness,"Harkness, Deborah",,"=""0670025593""","=""9780670025596""",5,4.21,Viking Adult,Hardcover,561,2014,2014,2014/09/06,2013/11/28,"public-library, fiction, vampires","public-library (#314), fiction (#300), vampires (#8)",read,,,,1,0
1058564,The Lost Daughter,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1933372427""","=""9781933372426""",4,3.73,Europa Editions,Paperback,140,2008,2006,2016/01/31,2016/01/27,"fiction, public-library, italy","fiction (#331), public-library (#343), italy (#12)",read,,,,1,0
199465836,Close Knit,Jenny Colgan,"Colgan, Jenny",,"=""0063260565""","=""9780063260566""",0,3.89,Avon,Paperback,318,2024,,,2024/08/06,to-read,to-read (#841),to-read,,,,0,0
27212433,My Lady Jane,Cynthia Hand,"Hand, Cynthia","Brodi Ashton, Jodi Meadows, Katherine Kellgren","=""006246812X""","=""9780062468123""",3,4.01,HarperCollins,Audiobook,14,2016,2016,2024/08/05,2019/11/09,"audio-book, fiction, public-library","audio-book (#50), fiction (#526), public-library (#558)",read,,,,1,0
48752779,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""1743836813""","=""9781743836811""",4,3.97, Scholastic Australia,Paperback,517,2020,2020,2024/08/03,2020/01/08,,,read,,,,1,0
43982455,The Ruthless Elimination of Hurry: How to Stay Emotionally Healthy and Spiritually Alive in the Chaos of the Modern World,John Mark Comer,"Comer, John Mark",John Ortberg,"=""0525653090""","=""9780525653097""",5,4.52,WaterBrook,Hardcover,286,2019,2019,2024/07/23,2020/03/16,"audio-book, nonfiction, public-library","audio-book (#49), nonfiction (#243), public-library (#557)",read,,,,1,0
56897483,The End of Craving: Recovering the Lost Wisdom of Eating Well,Mark Schatzker,"Schatzker, Mark",,"=""1501192477""","=""9781501192470""",3,4.01,Avid Reader Press / Simon & Schuster,Hardcover,272,2021,,2024/07/22,2024/05/31,"food, public-library, nonfiction","food (#72), public-library (#556), nonfiction (#242)",read,,,,1,0
195474002,Table for Two,Amor Towles,"Towles, Amor",,"=""0593296389""","=""9780593296387""",5,4.23,Viking,Kindle Edition,452,2024,2024,2024/07/20,2024/04/18,,,read,,,,1,0
195790867,Moonbound,Robin Sloan,"Sloan, Robin",,"=""0374610606""","=""9780374610609""",0,4.05,MCD,Hardcover,432,2024,2024,,2024/06/04,to-read,to-read (#840),to-read,,,,1,0
13339004,Rules of Civility,Amor Towles,"Towles, Amor",,"=""0143121162""","=""9780143121169""",5,4.08,Penguin Books,Paperback,335,2012,2011,2024/07/12,2024/06/25,"favorites, fiction","favorites (#22), fiction (#525)",read,,,,1,0
127305853,The Women,Kristin Hannah,"Hannah, Kristin",,"=""1250178630""","=""9781250178633""",0,4.62,St. Martin's Press,Hardcover,471,2024,2024,,2024/07/11,to-read,to-read (#839),to-read,,,,0,0
40164365,The Friend,Sigrid Nunez,"Nunez, Sigrid",,"=""0735219451""","=""9780735219458""",0,3.76,Riverhead Books,Paperback,212,2019,2018,,2024/07/10,to-read,to-read (#838),to-read,,,,0,0
60127763,Draco Malfoy and the Mortifying Ordeal of Being in Love,isthisselfcare,"isthisselfcare, isthisselfcare",Brigitte Knightley,"=""""","=""""",0,4.57,ao3,ebook,593,2022,2021,,2024/07/08,to-read,to-read (#837),to-read,,,,0,0
7081,The Android's Dream,John Scalzi,"Scalzi, John",,"=""0765309416""","=""9780765309419""",0,3.98,Tor Books,Hardcover,396,2006,2006,,2024/07/04,to-read,to-read (#836),to-read,,,,0,0
203578858,"The Dark Wives (Vera Stanhope, #11)",Ann Cleeves,"Cleeves, Ann",,"=""1250836840""","=""9781250836847""",0,4.31,Minotaur Books,Hardcover,384,2024,2024,,2024/07/04,to-read,to-read (#835),to-read,,,,0,0
200028726,Sandwich,Catherine Newman,"Newman, Catherine",,"=""0063345161""","=""9780063345164""",4,3.66,Harper,Hardcover,240,2024,2024,2024/07/04,2024/06/24,,,read,,,,1,0
57109107,The Lincoln Highway,Amor Towles,"Towles, Amor",,"=""0735222355""","=""9780735222359""",0,4.23,Viking,Hardcover,576,2021,2021,,2024/06/25,to-read,to-read (#834),to-read,,,,0,0
177772570,Shanghailanders,Juli Min,"Min, Juli",,"=""1954118600""","=""9781954118607""",0,3.48,Spiegel & Grau,Hardcover,288,2024,2024,,2024/06/24,to-read,to-read (#833),to-read,,,,0,0
199344873,Same As It Ever Was,Claire Lombardo,"Lombardo, Claire",,"=""0385549555""","=""9780385549554""",0,3.90,Doubleday,Hardcover,498,2024,2024,,2024/06/24,to-read,to-read (#832),to-read,,,,0,0
29100319,The Orchardist,Amanda Coplin,"Coplin, Amanda",,"=""""","=""9780062564603""",0,3.80,Harper Perennial,Paperback,565,2016,2012,,2012/09/10,to-read,to-read (#112),to-read,,,,0,0
178965,House of Light,Mary Oliver,"Oliver, Mary",,"=""080706811X""","=""9780807068113""",4,4.33,Beacon Press,Paperback,80,1992,1990,2024/06/23,2024/05/27,,,read,,,,1,0
59733531,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0571368700""","=""9780571368709""",4,4.17,Faber & Faber,Paperback,116,2022,2021,2024/06/23,2023/03/24,,,read,,,,1,0
208930992,Loot,Tania James,"James, Tania",,"=""0593469658""","=""9780593469651""",0,3.82,Vintage,Paperback,304,2024,2023,,2024/06/21,to-read,to-read (#831),to-read,,,,0,0
19380339,Our Spoons Came From Woolworths,Barbara Comyns,"Comyns, Barbara",Maggie O'Farrell,"=""""","=""""",0,3.89,Virago,Kindle Edition,209,2013,1950,,2024/06/19,to-read,to-read (#830),to-read,,,,0,0
16077150,Instructions for a Heatwave,Maggie O'Farrell,"O'Farrell, Maggie",,"=""0755358783""","=""9780755358786""",0,3.75,Headline Book Publishing,Hardcover,352,2013,2013,,2024/06/19,to-read,to-read (#829),to-read,,,,0,0
36680804,This Must Be the Place,Maggie O'Farrell,"O'Farrell, Maggie",,"=""""","=""""",4,3.98,Vintage ,Kindle Edition,402,2016,2016,2024/06/19,2023/04/23,,,read,,,,1,0
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763187""","=""9781524763183""",0,4.33,Crown,ebook,768,2020,2020,,2020/11/26,currently-reading,currently-reading (#2),currently-reading,,,,1,0
30302619,"Turning Blue (Mace & Brindle, #1)",Benjamin Myers,"Myers, Benjamin",,"=""1911356003""","=""9781911356004""",0,3.81,Moth Publishing,Paperback,0,2016,2016,,2024/06/09,to-read,to-read (#828),to-read,,,,0,0
61324049,Cuddy,Benjamin Myers,"Myers, Benjamin",,"=""1526631504""","=""9781526631503""",0,4.33,Bloomsbury Publishing,Hardcover,447,2023,2023,,2024/06/09,to-read,to-read (#827),to-read,,,,0,0
43412959,The Offing,Benjamin Myers,"Myers, Benjamin",,"=""1526611317""","=""9781526611314""",0,4.24,Bloomsbury Circus ,Hardcover,260,2019,2019,,2024/06/09,to-read,to-read (#826),to-read,,,,0,0
58276619,The Books of Jacob,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""""","=""""",0,4.02,Riverhead Books,Hardcover,965,2022,2014,,2024/06/06,to-read,to-read (#825),to-read,,,,0,0
41714673,Ten Arguments For Deleting Your Social Media Accounts Right Now,Jaron Lanier,"Lanier, Jaron",Oliver Wyman,"=""1250301289""","=""9781250301284""",3,3.58,Macmillan Audio,Audiobook,160,2018,2018,2024/06/06,2024/05/29,,,read,,,,1,0
41555945,The Sol Majestic,Ferrett Steinmetz,"Steinmetz, Ferrett",,"=""1250168198""","=""9781250168191""",0,3.90,Tor Books,Paperback,384,2019,2019,,2024/06/02,to-read,to-read (#824),to-read,,,,0,0
85148114,The Heaven & Earth Grocery Store,James   McBride,"McBride, James",,"=""0593422961""","=""9780593422960""",0,3.97,Riverhead Books,Kindle Edition,400,2023,2023,,2024/06/02,to-read,to-read (#823),to-read,,,,0,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",0,4.12,,Paperback,243,2000,1973,,2024/06/02,to-read,to-read (#822),to-read,,,,0,0
414999,Childhood’s End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,,2024/06/02,to-read,to-read (#821),to-read,,,,0,0
59548471,"The Sins of Our Fathers (The Expanse, #9.5)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""9780316669078""",0,4.14,Orbit,ebook,64,2022,2022,,2024/05/31,to-read,to-read (#820),to-read,,,,0,0
151908910,"How It Unfolds (The Far Reaches, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1662515723""","=""9781662515729""",0,4.00,Amazon Original Stories,Kindle Edition,38,2023,2023,,2024/05/31,to-read,to-read (#819),to-read,,,,0,0
201930181,"The Mercy of Gods (The Captive’s War, #1)",James S.A. Corey,"Corey, James S.A.",,"=""031652557X""","=""9780316525572""",0,4.20,Orbit,Hardcover,422,2024,2024,,2024/05/31,to-read,to-read (#818),to-read,,,,0,0
76620,"Watership Down (Watership Down, #1)",Richard  Adams,"Adams, Richard",,"=""038039586X""","=""9780380395866""",5,4.09,Avon Books,Mass Market Paperback,478,1975,1972,,2012/11/17,fiction,fiction (#268),read,,,,1,0
43168058,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",Will Damron,"=""0525643559""","=""9780525643555""",4,4.06,Penguin Audio,Audiobook,7,2019,2019,2024/05/30,2024/05/08,,,read,,,,1,0
24611522,Felicity,Mary Oliver,"Oliver, Mary",,"=""1594206767""","=""9781594206764""",4,4.28,Penguin Press,Hardcover,85,2015,2015,2024/05/27,2024/05/11,"poetry, public-library","poetry (#5), public-library (#555)",read,,,,1,0
100699113,Making It So,Patrick   Stewart,"Stewart, Patrick",,"=""1398512982""","=""9781398512986""",4,4.31,Simon  Schuster Audio UK,Audiobook,,2023,2023,2024/05/24,2023/09/04,,,read,Read by the author! Bravo!,,,1,0
199798868,"Long Island (Eilis Lacey, #2)",Colm Tóibín,"Tóibín, Colm",,"=""1476785112""","=""9781476785110""",3,3.78,Scribner,Hardcover,294,2024,2024,2024/05/22,2024/05/10,"fiction, public-library","fiction (#524), public-library (#554)",read,,,,1,0
13167779,Through the Groves: A Memoir,Anne Hull,"Hull, Anne",,"=""0805093370""","=""9780805093377""",0,3.85,Henry Holt and Co.,Hardcover,224,2023,2023,,2024/05/10,to-read,to-read (#817),to-read,,,,0,0
200776812,Butter,Asako Yuzuki,"Yuzuki, Asako",Polly Barton,"=""0063236400""","=""9780063236400""",0,3.57,Ecco,Hardcover,464,2024,2017,,2024/05/09,to-read,to-read (#816),to-read,,,,0,0
31687179,Alias Grace,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.04,Anchor Books,Paperback,468,1997,1996,,2019/09/21,currently-reading,currently-reading (#4),currently-reading,,,,1,0
36978226,This Naked Mind,Annie Grace,"Grace, Annie",,"=""0525537236""","=""9780525537236""",3,4.24,Avery,Paperback,272,2018,2015,2024/05/07,2024/04/22,,,read,,,,1,0
141310697,Piglet,Lottie Hazell,"Hazell, Lottie",,"=""0857529560""","=""9780857529565""",0,3.45,Doubleday,Hardcover,304,2024,2024,,2024/05/07,to-read,to-read (#815),to-read,,,,0,0
203518955,"The Black Bird Oracle (All Souls, #5)",Deborah Harkness,"Harkness, Deborah",,"=""0593724771""","=""9780593724774""",0,4.11,Ballantine Books,Hardcover,444,2024,2024,,2024/05/07,to-read,to-read (#814),to-read,,,,0,0
43908963,Vanishing Fleece: Adventures in American Wool,Clara Parkes,"Parkes, Clara",,"=""1419735314""","=""9781419735318""",4,4.18,Harry N. Abrams,Hardcover,184,2019,2019,2024/05/02,2024/04/23,"nonfiction, audio-book, public-library","nonfiction (#241), audio-book (#48), public-library (#553)",read,,,,1,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",5,4.17,Harper Voyager,Hardcover,544,2022,2022,2024/04/27,2022/08/27,,,read,,,,1,0
63946934,The Bookbinder,Pip Williams,"Williams, Pip",,"=""0593600444""","=""9780593600443""",0,4.06,Ballantine Books,Hardcover,437,2023,2023,,2024/04/25,to-read,to-read (#813),to-read,,,,0,0
126262032,So Late in the Day: Stories of Women and Men,Claire Keegan,"Keegan, Claire",,"=""0802160859""","=""9780802160850""",4,3.98,Grove Press,Hardcover,128,2023,2022,2024/04/24,2023/12/27,"fiction, public-library, short-stories, library-e-book","fiction (#523), public-library (#551), short-stories (#21), library-e-book (#48)",read,,,,1,0
15799151,Daily Rituals: How Artists Work,Mason Currey,"Currey, Mason",,"=""0307273601""","=""9780307273604""",0,3.65,Knopf,Hardcover,278,2013,2013,,2024/04/20,currently-reading,currently-reading (#8),currently-reading,,,,1,0
50624286,Knitlandia: A Knitter Sees the World,Clara Parkes,"Parkes, Clara",,"=""""","=""""",4,3.83,Random House Audio,Audible Audio,,2016,2016,2024/04/18,2015/10/29,"audio-book, knitting, public-library","audio-book (#47), knitting (#33), public-library (#552)",read,,,,1,0
63934847,Normal Rules Don't Apply: Stories,Kate Atkinson,"Atkinson, Kate",,"=""0385688237""","=""9780385688239""",4,3.70,Bond Street Books,Hardcover,212,2023,2023,2024/04/15,2024/04/04,"fiction, public-library, short-stories","fiction (#522), public-library (#550), short-stories (#20)",read,,,,1,0
15811496,Cooked: A Natural History of Transformation,Michael Pollan,"Pollan, Michael",,"=""1594204217""","=""9781594204210""",0,4.08,The Penguin Press HC,Hardcover,468,2013,2013,,2024/04/14,to-read,to-read (#812),to-read,,,,0,0
4609710,"Knit Two (Friday Night Knitting Club, #2)",Kate Jacobs,"Jacobs, Kate",,"=""039915583X""","=""9780399155833""",0,3.52,Putnam Adult,Hardcover,320,2008,2008,,2024/04/14,to-read,to-read (#811),to-read,,,,0,0
40611032,The All-Girl Filling Station's Last Reunion,Fannie Flagg,"Flagg, Fannie",,"=""0812994639""","=""9780812994636""",0,4.03,Random House,Kindle Edition,369,2013,2013,,2024/04/14,to-read,to-read (#810),to-read,,,,0,0
63097734,The Peripheral (Jackpot #1),William Gibson,"Gibson, William",,"=""""","=""""",0,3.89,Penguin,Kindle Edition,490,2022,2014,,2023/04/27,currently-reading,currently-reading (#7),currently-reading,,,,1,0
56353777,The Cabinet,Kim Un-Su,"Un-Su, Kim",Sean Lin Halbert,"=""0857669176""","=""9780857669179""",0,3.52,Angry Robot,Paperback,304,2021,2006,,2024/04/06,to-read,to-read (#809),to-read,,,,0,0
36348525,Severance,Ling  Ma,"Ma, Ling",,"=""0374261598""","=""9780374261597""",4,3.91,"Farrar, Straus and Giroux",Hardcover,291,2018,2018,2024/04/04,2022/02/05,,,read,,,,1,0
205064676,The Ferryman,Justin Cronin,"Cronin, Justin",,"=""0525619496""","=""9780525619499""",0,3.92,Ballantine Books,Paperback,560,2024,2023,,2024/04/03,to-read,to-read (#808),to-read,,,,0,0
112975131,"The Kingdom, the Power, and the Glory: American Evangelicals in an Age of Extremism",Tim Alberta,"Alberta, Tim",,"=""006322688X""","=""9780063226883""",0,4.44,Harper,Paperback,506,2023,2023,,2024/03/13,to-read,to-read (#807),to-read,,,,1,0
9514649,"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",Rachel Friedman,"Friedman, Rachel",,"=""038534337X""","=""9780385343374""",0,3.80,Bantam,Paperback,295,2011,2011,,2024/03/15,to-read,to-read (#806),to-read,,,,0,0
751140,The All of It,Jeannette Haien,"Haien, Jeannette",,"=""0060971479""","=""9780060971472""",0,3.79,Harper Perennial,Paperback,145,1987,1986,,2024/03/15,to-read,to-read (#805),to-read,,,,0,0
53310061,"Dial A for Aunties (Aunties, #1)",Jesse Q. Sutanto,"Sutanto, Jesse Q.",,"=""0593336739""","=""9780593336731""",2,3.71,Berkley,Hardcover,299,2021,2021,2024/03/07,2022/02/05,fiction,fiction (#521),read,"Two stars since it was a fast read (thank goodness), but I am definitely not the target audience for this rom-com that I didn't find very funny. Sigh. Read it for a book club. I did like the cheerful yellow cover. Shaking this one off and gettting back to Babel...",,,1,0
61361681,Clytemnestra,Costanza Casati,"Casati, Costanza",,"=""1728268230""","=""9781728268231""",0,4.24,Sourcebooks Landmark,Hardcover,435,2023,2023,,2024/02/28,to-read,to-read (#804),to-read,,,,0,0
49110165,Sorrow and Bliss,Meg Mason,"Mason, Meg",,"=""""","=""""",0,4.09,4th Estate - AU,Paperback,352,2021,2020,,2024/03/01,to-read,to-read (#803),to-read,,,,0,0
78296956,Queen Hereafter,Isabelle Schuler,"Schuler, Isabelle",,"=""0063317273""","=""9780063317277""",4,4.01,Harper Perennial,Paperback,352,2023,2023,2024/02/28,2024/02/22,"historical-fiction, audio-book, public-library","historical-fiction (#14), audio-book (#46), public-library (#549)",read,Engaging retelling of this Shakepearean tale! What a page turner! The reader was absolutely wonderful and the perfect match for this story.,,,1,0
56141272,Durable Trades: Family-Centered Economies That Have Stood the Test of Time,Rory Groves,"Groves, Rory",Allan C. Carlson,"=""1725274140""","=""9781725274143""",0,4.41, Front Porch Republic Books,Paperback,318,2020,,,2024/02/23,to-read,to-read (#802),to-read,,,,0,0
181865343,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",,"=""""","=""""",0,3.99,Hachette Book Group,Kindle Edition,397,2023,2013,,2024/02/21,to-read,to-read (#801),to-read,,,,0,0
177591779,The Witch & The City,Jake  Burnett,"Burnett, Jake",,"=""1734664266""","=""9781734664263""",0,3.58,South Window Press,Paperback,344,2023,2023,,2024/02/19,to-read,to-read (#800),to-read,,,,0,0
202567960,Ultra-Processed People: The Science Behind Food That Isn't Food,Chris van Tulleken,"Tulleken, Chris van",,"=""""","=""""",0,4.42,Knopf Canada,Audiobook,12,2023,2023,,2023/12/18,"audio-book, nonfiction, food, to-read","audio-book (#44), nonfiction (#239), food (#71), to-read (#799)",to-read,,,,0,0
