Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
6070946,"When You Lie About Your Age, the Terrorists Win: Reflections on Looking in the Mirror",Carol Leifer,"Leifer, Carol",,"=""0345502965""","=""9780345502964""",4,3.22,Villard,Hardcover,208,2009,2009,2022/07/30,2022/07/30,,,read,"This book is pretty alright. It’s fascinating to see things from such a different perspective from my own, and although I certainly don’t agree with all of it, it’s still good to see the world through the lens of someone who’s lived so much of it. It’s a somewhat short read, so it’s a good way to fill an afternoon. ",,,1,0
59838811,Upgrade,Blake Crouch,"Crouch, Blake",,"=""0593157532""","=""9780593157534""",5,3.81,Ballantine Books,Hardcover,352,2022,2022,2022/07/28,2022/04/20,,,read,"This book is extremely engrossing. I really like the premise of the book with gene editing, especially since it seems like something that could very well happen in the next century. The narrative really draws you in and keeps you hanging on every word. I look forward to reading other books by this author and wholeheartedly recommend this book to anyone looking for a good read. ",,,1,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",0,3.69,Crown,Hardcover,305,2017,2017,,2022/07/13,to-read,to-read (#32),to-read,,,,0,0
1320279,Life and Death Are Wearing Me Out,Mo Yan,"Yan, Mo",,"=""1559708530""","=""9781559708531""",0,4.05,Arcade Publishing,Hardcover,540,2008,2006,,2022/07/05,to-read,to-read (#30),to-read,,,,0,0
341735,Replay,Ken Grimwood,"Grimwood, Ken",,"=""068816112X""","=""9780688161125""",0,4.15,William Morrow Paperbacks,Paperback,311,1998,1987,,2022/07/05,to-read,to-read (#29),to-read,,,,0,0
71217,Clone: The Road to Dolly and the Path Ahead,Gina Kolata,"Kolata, Gina",,"=""0688166342""","=""9780688166342""",4,3.63,PerfectBound,Paperback,292,1999,1997,2022/06/05,2022/02/06,,,read,"I really enjoyed reading this book. It was a fascinating look at the history of cloning and some of the debates around the ethics and implications of cloning. I don’t really read much fiction, but I found this book at a thrift store and decided to read it and am glad that I did. I think I’ll be reading much more nonfiction in the future, as this helped me in developing my opinions on cloning and genetic engineering of humans and animals. While it was written some time ago, it’s still quite relevant today and is fascinating when considering the advances we have made in cloning since this book released. ",,,1,0
58999177,The Immortal King Rao,Vauhini Vara,"Vara, Vauhini",,"=""0393541754""","=""9780393541755""",0,3.67,W. W. Norton & Company,Hardcover,384,2022,2022,,2022/04/20,to-read,to-read (#27),to-read,,,,0,0
99894,The Boys from Brazil,Ira Levin,"Levin, Ira",,"=""0394402677""","=""9780394402673""",0,4.06,Random House ,Hardcover,312,1976,1976,,2022/03/30,to-read,to-read (#26),to-read,,,,0,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",0,4.27,Del Rey,Hardcover,382,2014,2014,,2022/03/23,to-read,to-read (#25),to-read,,,,0,0
100681,"Flux (Xeelee Sequence, #3)",Stephen Baxter,"Baxter, Stephen",,"=""0006476201""","=""9780006476207""",0,3.65,Voyager,Mass Market Paperback,366,1998,1993,,2022/02/23,to-read,to-read (#24),to-read,,,,0,0
66788,"Ring (Xeelee Sequence, #4)",Stephen Baxter,"Baxter, Stephen",,"=""0061056944""","=""9780061056949""",5,4.00,Eos,Paperback,502,2001,1994,2022/02/22,2022/02/06,,,read,"This is probably one of the first books that I’ve read just by Stephen Baxter (I have read the Long Earth series), and it was really great. The world it paints is so rich and the story is fascinating. When I started on this book, I was unaware it was part of a series, but it stands on its own. I’m sure if I read the other books in the series I’d be more informed of some of the parts, but it stands well on its own. Overall, I really enjoyed this book and cannot wait to read some of the other books of his in the future.",,,1,0
1009259,"Xenos (Eisenhorn, #1)",Dan Abnett,"Abnett, Dan",,"=""0743411692""","=""9780743411691""",0,4.15,Games Workshop,Mass Market Paperback,288,2004,2001,,2022/02/18,to-read,to-read (#23),to-read,,,,0,0
42933712,"The Tales of Alvin Maker: Seventh Son, Red Prophet, Prentice Alvin, Alvin Journeyman, Heartfire, The Crystal City",Orson Scott Card,"Card, Orson Scott",,"=""""","=""""",0,4.56,Tor Books,Kindle Edition,1998,2018,,,2022/02/17,to-read,to-read (#22),to-read,,,,0,0
48897284,"A Practical Guide to Conquering the World (The Siege, #3)",K.J. Parker,"Parker, K.J.",,"=""0316498610""","=""9780316498616""",0,4.15,Orbit,Paperback,350,2022,2022,,2022/02/06,to-read,to-read (#21),to-read,,,,0,0
49088677,"How to Rule an Empire and Get Away with It (The Siege, #2)",K.J. Parker,"Parker, K.J.",,"=""031649867X""","=""9780316498678""",0,4.10,Orbit,Paperback,354,2020,2020,,2022/02/06,to-read,to-read (#20),to-read,,,,0,0
37946419,"Sixteen Ways to Defend a Walled City (The Siege, #1)",K.J. Parker,"Parker, K.J.",,"=""0316270792""","=""9780316270793""",5,4.07,Orbit,Paperback,350,2019,2019,2021/10/23,2022/02/06,,,read,,,,1,0
25350,"Out of the Silent Planet (The Space Trilogy, #1)",C.S. Lewis,"Lewis, C.S.",,"=""0007157150""","=""9780007157150""",0,3.93,HarperCollins,Paperback,160,2005,1938,,2022/02/06,to-read,to-read (#19),to-read,,,,0,0
357,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,"Adams, Douglas",,"=""0671742515""","=""9780671742515""",0,4.04,Pocket Books,Mass Market Paperback,307,1991,1988,,2022/02/06,to-read,to-read (#18),to-read,,,,0,0
213376,The Christian Life: A Doctrinal Introduction,Sinclair B. Ferguson,"Ferguson, Sinclair B.",J.I. Packer,"=""0851515169""","=""9780851515168""",0,4.39,Banner of Truth,Paperback,240,1981,1981,,2022/02/06,to-read,to-read (#17),to-read,,,,0,0
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,"Crichton, Michael",,"=""0752224417""","=""9780752224411""",0,3.86,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,,2022/02/06,to-read,to-read (#16),to-read,,,,0,0
296703,Jim Elliot: One Great Purpose (Christian Heroes: Then and Now),Janet Benge,"Benge, Janet",Geoff Benge,"=""1576581462""","=""9781576581469""",5,4.33,YWAM Publishing,Paperback,183,1999,1999,,2022/02/06,,,read,,,,1,0
7670,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,"Crichton, Michael",,"=""0060541814""","=""9780060541811""",5,3.91,Avon,Mass Market Paperback,327,2003,1969,,2022/02/06,,,read,,,,1,0
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",4,4.32,Starscape,Paperback,469,2002,1999,,2022/02/06,,,read,,,,1,0
18490707,"Earth Awakens (The First Formic War, #3)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329069""","=""9780765329066""",5,4.11,Tor Books,Hardcover,400,2014,2014,,2022/02/06,,,read,,,,1,0
16059350,"Earth Afire (The First Formic War, #2)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329050""","=""9780765329059""",5,4.07,"Tor Books, New York",Hardcover,399,2013,2013,,2022/02/06,,,read,,,,1,0
18668428,"Visitors (Pathfinder, #3)",Orson Scott Card,"Card, Orson Scott",,"=""1416991786""","=""9781416991786""",5,3.76,Margaret K. McElderry Books,Hardcover,608,2014,2014,,2022/02/06,,,read,,,,1,0
10148930,"Ruins (Pathfinder, #2)",Orson Scott Card,"Card, Orson Scott",,"=""1441820310""","=""9781441820310""",5,3.91,Brilliance Audio on CD Unabridged,Audio CD,0,2012,2012,,2022/02/06,,,read,,,,1,0
9265891,"The Lost Gate (Mither Mages, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765326574""","=""9780765326577""",4,3.82,Tor Books,Hardcover,379,2011,2011,,2022/02/06,,,read,,,,1,0
3220405,"Ender in Exile (Ender's Saga, #5)",Orson Scott Card,"Card, Orson Scott",,"=""0765304961""","=""9780765304964""",4,3.92,Tor Books,Hardcover,369,2008,2008,,2022/02/06,,,read,,,,1,0
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",5,4.10,Tor Books,Paperback,382,1994,1986,,2022/02/06,,,read,,,,1,0
31360,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott",,"=""0765304740""","=""9780765304742""",5,3.78,Tor Books,Paperback,370,2002,1996,,2022/02/06,,,read,,,,1,0
8648,"Xenocide (Ender's Saga, #3)",Orson Scott Card,"Card, Orson Scott",,"=""0312861877""","=""9780312861872""",5,3.82,Tor Books,Mass Market Paperback,592,1996,1991,,2022/02/06,,,read,,,,1,0
13147230,"The Long Earth (The Long Earth, #1)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""0062067753""","=""9780062067753""",5,3.78,HarperCollins Harper,Hardcover,336,2012,2012,,2022/02/06,,,read,,,,1,0
17167572,"The Long War (The Long Earth, #2)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""006206777X""","=""9780062067777""",5,3.65,HarperCollins Publishers,Hardcover,419,2013,2013,,2022/02/06,,,read,,,,1,0
25859268,"The Long Cosmos (The Long Earth, #5)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""0062297376""","=""9780062297372""",5,3.91,Harper,Hardcover,377,2016,2016,,2022/02/06,,,read,,,,1,0
18586487,"The Long Mars (The Long Earth, #3)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""0857521748""","=""9780857521743""",5,3.77,HarperCollins Publishers,Hardcover,353,2014,2014,,2022/02/06,,,read,,,,1,0
23213813,The Long Utopia (The Long Earth #4),Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""006229735X""","=""9780062297358""",5,3.90,Harper,ebook,373,2015,2015,,2022/02/06,,,read,,,,1,0
8100267,"Pathfinder (Pathfinder, #1)",Orson Scott Card,"Card, Orson Scott",,"=""141699176X""","=""9781416991762""",5,4.01,Margaret K. McElderry Books,Hardcover,657,2010,2010,,2022/02/06,,,read,,,,1,0
393798,"Homecoming: Earth (Omnibus) (Homecoming Saga, #4-5)",Orson Scott Card,"Card, Orson Scott",,"=""1568651406""","=""9781568651408""",0,3.66,Guild America Books,Hardcover,614,1995,1995,,2022/02/06,to-read,to-read (#15),to-read,,,,0,0
7108926,"The Last Shadow (The Shadow Series, #6)",Orson Scott Card,"Card, Orson Scott",,"=""0765304953""","=""9780765304957""",0,3.63,Tor Books,Hardcover,315,2021,2021,,2022/02/06,to-read,to-read (#14),to-read,,,,0,0
41555943,The Hive (The Second Formic War #2),Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765375648""","=""9780765375643""",0,4.11,Tor Books,Hardcover,400,2019,2019,,2022/02/06,to-read,to-read (#13),to-read,,,,0,0
7964,Magic Street,Orson Scott Card,"Card, Orson Scott",,"=""0345416902""","=""9780345416902""",0,3.26,Del Rey,Paperback,416,2006,2005,,2022/02/06,to-read,to-read (#12),to-read,,,,0,0
26114175,"The Swarm (The Second Formic War, #1)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765375621""","=""9780765375629""",0,4.14,Tor Books,Hardcover,464,2016,2016,,2022/02/06,to-read,to-read (#11),to-read,,,,0,0
23847922,Gatefather (Mither Mages #3),Orson Scott Card,"Card, Orson Scott",,"=""0765326590""","=""9780765326591""",0,3.47,Tor Books,Hardcover,384,2015,2015,,2022/02/06,to-read,to-read (#10),to-read,,,,0,0
7955,"Empire (Empire, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765316110""","=""9780765316110""",0,3.45,Tor Books,Hardcover,352,2006,2006,,2022/02/06,to-read,to-read (#9),to-read,,,,0,0
15793068,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0765326582""","=""9780765326584""",0,3.78,Tor Books,Hardcover,380,2013,2013,,2022/02/06,to-read,to-read (#8),to-read,,,,0,0
12040447,"Shadows in Flight (The Shadow Series, #5)",Orson Scott Card,"Card, Orson Scott",,"=""0765332000""","=""9780765332004""",0,3.82,Tor Books,Hardcover,237,2012,2011,,2022/02/06,to-read,to-read (#7),to-read,,,,0,0
8647,"Shadow of the Giant (The Shadow Series, #4)",Orson Scott Card,"Card, Orson Scott",,"=""1841492051""","=""9781841492056""",0,4.01,,Hardcover,388,2005,2005,,2022/02/06,to-read,to-read (#6),to-read,,,,0,0
234724,"Shadow Puppets (The Shadow Series, #3)",Orson Scott Card,"Card, Orson Scott",,"=""0765340054""","=""9780765340054""",0,3.90,Tor Books,Mass Market Paperback,375,2003,2002,,2022/02/06,to-read,to-read (#5),to-read,,,,0,0
9534,"Shadow of the Hegemon (The Shadow Series, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812565959""","=""9780812565959""",0,3.97,Tor Books,Mass Market Paperback,451,2001,2000,,2022/02/06,to-read,to-read (#4),to-read,,,,0,0
1238684,"The Stonekeeper (Amulet, #1)",Kazu Kibuishi,"Kibuishi, Kazu",,"=""0439846803""","=""9780439846806""",4,4.17,Graphix,Hardcover,192,2015,2008,,2022/02/06,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",5,4.31,Tor,Mass Market Paperback,324,2004,1985,,2022/02/06,,,read,,,,1,0
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""0307763056""","=""9780307763051""",5,4.11,Ballantine Books,Kindle Edition,466,2012,1990,,2022/02/06,,,read,,,,1,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",0,4.21,Bantam Books,Hardcover,224,2004,1950,,2022/02/06,to-read,to-read (#3),to-read,,,,0,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""110114646X""","=""9781101146460""",0,3.89,Ace,Kindle Edition,288,2007,1984,,2022/02/06,to-read,to-read (#2),to-read,,,,0,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4,4.23,Crown Publishers,Hardcover,374,2011,2011,,2022/02/06,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",0,4.42,Ballantine Books,Hardcover,384,2014,2011,,2022/02/06,to-read,to-read (#1),to-read,,,,0,0
13151129,"Earth Unaware (The First Formic War, #1)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329042""","=""9780765329042""",5,3.98,Tor Books,Hardcover,368,2012,2012,,2022/02/06,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,,2022/02/06,,,read,,,,1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",3,4.13,Random House: Modern Library,Paperback,272,2004,1890,,2022/02/06,,,read,,,,1,0
386162,"The Hitchhiker’s Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.23,Del Rey,Paperback,193,2007,1979,,2022/02/06,,,read,,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",5,4.29,Houghton Mifflin,Paperback,366,2002,1937,,2022/02/06,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4,3.70,Penguin Books ,Paperback,182,1999,1954,,2022/02/06,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2022/02/06,,,read,,,,1,0
